"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5597","Hahahaha #PiliPinasDebates2016  https://t.co/WYQIxzUV5i",FALSE,1,NA,2016-02-24 14:04:17,FALSE,NA,"702494259518156800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Torreskhejj",0,FALSE,FALSE,NA,NA
"5598","RT @duterte007: ABA SINO PA NGA BA?
#DUTERTE2016
#VOTEDUTERTECAYETANO
#PiliPinasDebates2016

(c)NazareneFrias https://t.co/MzKtxGGvOP",FALSE,0,NA,2016-02-24 14:04:01,FALSE,NA,"702494190718963712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",7,TRUE,FALSE,NA,NA
"5599","#PiliPinasDebates2016 https://t.co/PkX1sPnQuu",FALSE,0,NA,2016-02-24 14:03:05,FALSE,NA,"702493957096210432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ysaidanlag",0,FALSE,FALSE,NA,NA
"5600","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-02-24 14:02:49,FALSE,NA,"702493888620208128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BalolongJoanna",3405,TRUE,FALSE,NA,NA
"5601","RT @vicegandalines: Grace Poe is so articulate in her mother tongue language and she really know what she's saying. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:02:40,FALSE,NA,"702493850556731393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",288,TRUE,FALSE,NA,NA
"5602","RT @vicegandalines: Si Grace Poe ang kaklase mong ready sa report. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:02:35,FALSE,NA,"702493830013005825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",311,TRUE,FALSE,NA,NA
"5603","RT @Yassizzle: Hmmm.. Still taping for @MTV_pinoy <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> Wish i could see #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:00:26,FALSE,NA,"702493288478052352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maycons0507",81,TRUE,FALSE,NA,NA
"5604","#PHInternet should be a #PiliPinasDebates2016 issue

RT if you agree https://t.co/soplZvvYCN",FALSE,0,NA,2016-02-24 14:00:07,FALSE,NA,"702493211026010112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jesterinexile",0,FALSE,FALSE,NA,NA
"5605","RT @jppenuliar: <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #PiliPinasDebates2016 https://t.co/Tm03CTcfp0",FALSE,0,NA,2016-02-24 13:59:00,FALSE,NA,"702492929277841408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justreggaemari",78,TRUE,FALSE,NA,NA
"5606","RT @4Duterte: Duterte's humble home
<ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
#DuterteNaAko
#PiliPinas2016
#PiliPinasDebates2016 https://t.co/YlNwWHGLP6",FALSE,0,NA,2016-02-24 13:56:58,FALSE,NA,"702492417010888704",NA,"<a href=""http://www.phvote.com"" rel=""nofollow"">PHVoteRT</a>","PHVoteRT",12,TRUE,FALSE,NA,NA
"5607","RT @AKOSiLOLANiDORA: ALAM NAMAN PALA KUNG SAAN MARAMI NAG-DRODROGA 
BAKIT DI MASOLUSYUNAN MAR ? 

#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:56:44,FALSE,NA,"702492357552254976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",382,TRUE,FALSE,NA,NA
"5608","RT @THEROGELIOS: SUGGESTION NAMIN KAY VP BINAY AT ROXAS:

BAKIT DI PO KAYO MAGKAROON NG COLLABORATION, PAGSAMAHIN NYO MGA FANTASY NYO.
#Pil<U+2026>",FALSE,0,NA,2016-02-24 13:56:36,FALSE,NA,"702492324081725440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",142,TRUE,FALSE,NA,NA
"5609","RT @purpleyhan: Ayan na naman sa Makati. Makati lang ba ang lungsod sa Pilipinas, Binay? #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:56:31,FALSE,NA,"702492303768748033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",36,TRUE,FALSE,NA,NA
"5610","watching #pilipinasdebates2016 now, this will help me in choosing whom to vote",FALSE,0,NA,2016-02-24 13:56:09,FALSE,NA,"702492211082997760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jlgabutin",0,FALSE,FALSE,NA,NA
"5611","RT @OHTALAGATOL_: Yung mga kandidato parang boyfriend mo eh no? Magaling sa umpisa saka puro pangako. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:56:06,FALSE,NA,"702492199108243460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pusamylvs",19,TRUE,FALSE,NA,NA
"5612","RT @vicegandalines: I just so love how Duterte and Santiago supports each other!!! #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:55:52,FALSE,NA,"702492138064326656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",259,TRUE,FALSE,NA,NA
"5613","RT @vicegandalines: Roxas shut up! #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:55:48,FALSE,NA,"702492124529299456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",169,TRUE,FALSE,NA,NA
"5614","RT @ClydeJayvy: Academic, professional and moral excellence. Raise your standards. Support Miriam. Vote Miriam Santiago. #PiliPinasDebates2<U+2026>",FALSE,0,NA,2016-02-24 13:55:45,FALSE,NA,"702492108779864065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markgman112",8,TRUE,FALSE,NA,NA
"5615","RT @vicegandalines: Patawa ka Roxas! Sana nag komedyante kana lang. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:55:43,FALSE,NA,"702492104035971072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",147,TRUE,FALSE,NA,NA
"5616","RT @gmanews: What can you say about @senmiriam's opening statement? #PiliPinasDebates2016 is still on. https://t.co/ranc2OH3lt https://t.co<U+2026>",FALSE,0,NA,2016-02-24 13:55:41,FALSE,NA,"702492095475556352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markgman112",545,TRUE,FALSE,NA,NA
"5617","RT @inquirerdotnet: #Duterte's rebuttal: Wala naman akong nakitang matuwid na daan, puro kulubot naman #PiliPinasDebates2016 #VotePH2016",FALSE,0,NA,2016-02-24 13:55:24,FALSE,NA,"702492022238654464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",161,TRUE,FALSE,NA,NA
"5618","RT @vicegandalines: Magaling si Grace Poe. Confidently beautiful with a heart. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:55:15,FALSE,NA,"702491982937993216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",184,TRUE,FALSE,NA,NA
